yearID,teamID,R,RA,RperG,RAperG,W,L,WPct,Cook_WPct,Soolman_WPct,Kross_WPct,Smyth_WPct,BJames_Pythag_WPct,BJames_Pythag_WPctII
1950,CHA,625,749,4.0584,4.8636,60,94,0.3896,0.4038718,0.4180065,0.4008,0.4098,0.410481638795,0.417947014068
1953,DET,695,923,4.5130,5.9935,60,94,0.3896,0.3644420,0.3479935,0.3360,0.3591,0.361828946915,0.373038659508
1955,PIT,560,767,3.6364,4.9805,60,94,0.3896,0.3533768,0.3629156,0.3152,0.3440,0.347714630071,0.35993954817
1956,CHN,597,708,3.8766,4.5974,60,94,0.3896,0.4081186,0.4268831,0.4070,0.4149,0.415553480173,0.422610928747
1960,CHN,634,776,4.1169,5.0390,60,94,0.3896,0.3954330,0.4059091,0.3880,0.3993,0.400301952333,0.408577382056
1935,PHA,710,869,4.7651,5.8322,58,91,0.3893,0.3954430,0.3903221,0.3880,0.3993,0.400314152507,0.408588618753
1969,PHI,645,745,3.9815,4.5988,63,99,0.3889,0.4190336,0.4374383,0.4225,0.4281,0.42842799032,0.434438404269
1970,SDN,681,788,4.2037,4.8642,63,99,0.3889,0.4182792,0.4327654,0.4214,0.4272,0.427545738242,0.433628392524
1979,NYN,593,706,3.6605,4.3580,63,99,0.3889,0.4065326,0.4294938,0.4047,0.4130,0.413663339548,0.420873130962
1992,LAN,548,636,3.3827,3.9259,63,99,0.3889,0.4170314,0.4456667,0.4197,0.4257,0.42608399546,0.432286188664
1995,MIN,703,889,4.8819,6.1736,56,88,0.3889,0.3827357,0.3670764,0.3677,0.3832,0.384739165298,0.394227863052
1995,TOR,642,777,4.4583,5.3958,56,88,0.3889,0.3999073,0.4039792,0.3949,0.4049,0.405715956306,0.413562063657
1998,TBA,620,751,3.8272,4.6358,63,99,0.3889,0.3995739,0.4178827,0.3944,0.4044,0.405313786046,0.41319190436
2003,TBA,715,852,4.4136,5.2593,63,99,0.3889,0.4061737,0.4134815,0.4042,0.4126,0.413234998129,0.420479261141
2004,SEA,698,823,4.3086,5.0802,63,99,0.3889,0.4104885,0.4212160,0.4105,0.4178,0.41836856491,0.425198440343
2008,SDN,637,764,3.9321,4.7160,63,99,0.3889,0.4035445,0.4203210,0.4003,0.4094,0.410089290677,0.417586106884
2011,MIN,619,804,3.8210,4.9630,63,99,0.3889,0.3726318,0.3835556,0.3506,0.3700,0.372153806855,0.382598356278
2013,CHN,598,723,3.6914,4.4630,63,99,0.3889,0.4003209,0.4218333,0.3955,0.4054,0.406214466571,0.414020868691
1929,CHA,627,792,4.1250,5.2105,59,93,0.3882,0.3831667,0.3890658,0.3684,0.3837,0.385272145144,0.394719840032
1927,SLA,724,904,4.7320,5.9085,59,94,0.3856,0.3876283,0.3790915,0.3757,0.3894,0.390770185002,0.39979256834
1948,SLA,671,849,4.3856,5.5490,59,94,0.3856,0.3825253,0.3807843,0.3674,0.3829,0.384478951225,0.393987652741
1957,KC1,563,710,3.6797,4.6405,59,94,0.3856,0.3837915,0.4023595,0.3694,0.3845,0.38604429104,0.395432511494
1902,DET,566,657,4.1926,4.8667,52,83,0.3852,0.4169619,0.4313778,0.4196,0.4256,0.426002486686,0.432211339932
1967,KC1,533,660,3.3106,4.0994,62,99,0.3851,0.3908667,0.4204410,0.3809,0.3935,0.394738560684,0.403451396936
1969,CLE,573,717,3.5590,4.4534,62,99,0.3851,0.3867950,0.4093168,0.3743,0.3884,0.389745945599,0.398847879093
1985,TEX,617,785,3.8323,4.8758,62,99,0.3851,0.3804178,0.3936894,0.3639,0.3802,0.381867442929,0.391576356364
2009,PIT,636,768,3.9503,4.7702,62,99,0.3851,0.4008125,0.4166025,0.3962,0.4060,0.406806661839,0.41456585969
1926,PHI,687,900,4.5497,5.9603,58,93,0.3841,0.3694533,0.3551589,0.3450,0.3658,0.368159448473,0.37890214612
1930,CIN,665,857,4.3182,5.5649,59,95,0.3831,0.3755659,0.3722662,0.3556,0.3739,0.375826269638,0.385994419056
1947,SLA,564,744,3.6623,4.8312,59,95,0.3831,0.3669032,0.3809481,0.3404,0.3624,0.364943003469,0.375923846808
1953,PHA,632,799,4.1039,5.1883,59,95,0.3831,0.3828385,0.3892013,0.3679,0.3833,0.384866427384,0.394345338405
1956,WS1,652,924,4.2338,6.0000,59,95,0.3831,0.3415238,0.3188442,0.2914,0.3274,0.332403352934,0.345684861649
1960,PHI,546,691,3.5455,4.4870,59,95,0.3831,0.3824370,0.4044740,0.3672,0.3828,0.384369717779,0.39388681362
1964,WS2,578,733,3.5679,4.5247,62,100,0.3827,0.3816535,0.4028827,0.3659,0.3818,0.383399531544,0.392991107906
1965,BOS,669,791,4.1296,4.8827,62,100,0.3827,0.4093502,0.4233025,0.4088,0.4164,0.417017783501,0.423956957192
1985,SFN,556,674,3.4321,4.1605,62,100,0.3827,0.3992641,0.4265432,0.3939,0.4041,0.404939927588,0.412847786471
2001,TBA,672,887,4.1481,5.4753,62,100,0.3827,0.3666832,0.3641543,0.3400,0.3621,0.364665002628,0.375666346268
2001,PIT,657,858,4.0556,5.2963,62,100,0.3827,0.3706154,0.3731481,0.3470,0.3673,0.369621677443,0.38025553603
2002,KCA,737,891,4.5494,5.5000,62,100,0.3827,0.4003457,0.4025370,0.3955,0.4054,0.406244343891,0.414048365437
2006,KCA,757,971,4.6728,5.9938,62,100,0.3827,0.3773306,0.3642654,0.3587,0.3762,0.378028089109,0.388029506623
2013,MIA,513,646,3.1667,3.9877,62,100,0.3827,0.3843529,0.4172716,0.3704,0.3852,0.386737400531,0.396072162024
1933,CIN,496,643,3.2632,4.2303,58,94,0.3816,0.3733499,0.4021250,0.3518,0.3709,0.373053914916,0.383430918719
1912,BRO,651,754,4.2549,4.9281,58,95,0.3791,0.4178833,0.4314052,0.4209,0.4267,0.427082273104,0.433202849339
1972,SDN,488,665,3.1895,4.3464,58,95,0.3791,0.3551759,0.3826536,0.3186,0.3465,0.350021826391,0.36208337461
1961,KC1,683,863,4.2422,5.3602,61,100,0.3789,0.3830498,0.3856025,0.3682,0.3836,0.385127693687,0.394586505455
1961,WS2,618,776,3.8385,4.8199,61,100,0.3789,0.3854536,0.4000807,0.3722,0.3867,0.388094705823,0.397324583164
1971,SDN,486,610,3.0186,3.7888,61,100,0.3789,0.3856131,0.4226522,0.3724,0.3869,0.38829122664,0.397505896684
1972,PHI,503,635,3.2244,4.0705,59,97,0.3782,0.3833890,0.4146218,0.3688,0.3840,0.385546923811,0.394973463674
1913,NYA,529,668,3.5033,4.4238,57,94,0.3775,0.3832874,0.4066821,0.3686,0.3839,0.385421415438,0.394857619448
1905,SLN,535,734,3.4740,4.7662,58,96,0.3766,0.3527793,0.3684286,0.3140,0.3432,0.346947384243,0.359226397807
1929,BOS,605,803,3.9286,5.2143,58,96,0.3766,0.3646575,0.3686429,0.3364,0.3594,0.362101987072,0.373291700292
1931,CIN,592,742,3.8442,4.8182,58,96,0.3766,0.3861563,0.4008312,0.3733,0.3876,0.3889601655,0.398123031048
1950,SLA,684,916,4.4416,5.9481,58,96,0.3766,0.3614148,0.3453896,0.3304,0.3550,0.357985847555,0.369475644955
1960,KC1,615,756,3.9935,4.9091,58,96,0.3766,0.3937302,0.4067013,0.3854,0.3972,0.398231765676,0.406670415635
1967,NYN,498,672,3.0741,4.1481,61,101,0.3765,0.3586786,0.3912963,0.3253,0.3513,0.354500077188,0.366241591212
1977,ATL,678,895,4.1852,5.5247,61,101,0.3765,0.3666503,0.3628457,0.3400,0.3620,0.364623398421,0.375627808887
1982,CIN,545,661,3.3642,4.0802,61,101,0.3765,0.3990620,0.4278827,0.3936,0.4038,0.404695985808,0.412623241531
1987,CLE,742,957,4.5802,5.9074,61,101,0.3765,0.3752644,0.3637222,0.3551,0.3735,0.375449481149,0.385646087105
1993,SDN,679,772,4.1914,4.7654,61,101,0.3765,0.4256943,0.4416790,0.4315,0.4359,0.436168491758,0.441542297226
2006,TBA,689,856,4.2531,5.2840,61,101,0.3765,0.3895748,0.3945679,0.3788,0.3919,0.393157685947,0.401994086981
2008,SEA,671,811,4.1420,5.0062,61,101,0.3765,0.4004488,0.4118457,0.3957,0.4055,0.406368629971,0.41416274751
2010,SEA,513,698,3.1667,4.3086,61,101,0.3765,0.3557192,0.3842099,0.3197,0.3472,0.350717576459,0.362729655663
2012,CHN,613,759,3.7840,4.6852,61,101,0.3765,0.3908986,0.4083889,0.3809,0.3936,0.394777538478,0.403487323993
1981,MIN,378,486,3.4679,4.4587,41,68,0.3761,0.3764444,0.3994771,0.3571,0.3750,0.376923076923,0.387008264959
1934,PHI,675,794,4.5302,5.3289,56,93,0.3758,0.4114610,0.4182081,0.4119,0.4190,0.41952063466,0.426257146818
1915,CLE,539,670,3.5461,4.4079,57,95,0.3750,0.3893672,0.4126842,0.3785,0.3916,0.392903366283,0.401759614701
1936,SLA,804,1064,5.2895,7.0000,57,95,0.3750,0.3657293,0.3235263,0.3383,0.3608,0.363458891478,0.37454902124
1962,WS2,599,716,3.7205,4.4472,60,101,0.3727,0.4049106,0.4264286,0.4023,0.4110,0.411725420761,0.419091013872
1981,SDN,382,455,3.4727,4.1364,41,69,0.3727,0.4063473,0.4331727,0.4045,0.4128,0.413442168699,0.420669761689
1913,SLA,528,642,3.4510,4.1961,57,96,0.3725,0.3980561,0.4248039,0.3920,0.4026,0.403480435575,0.411504240367
1922,PHI,738,920,4.8235,6.0131,57,96,0.3725,0.3882522,0.3776536,0.3767,0.3902,0.3915361412,0.400498941352
1928,BOS,589,770,3.8497,5.0327,57,96,0.3725,0.3702286,0.3793007,0.3463,0.3668,0.369135186381,0.37980529574
1950,PIT,681,857,4.4510,5.6013,57,96,0.3725,0.3846021,0.3820654,0.3708,0.3856,0.387044841889,0.396355868913
1971,CLE,543,747,3.3519,4.6111,60,102,0.3704,0.3518233,0.3719444,0.3122,0.3419,0.345718748021,0.35808414365
1973,SDN,548,770,3.3827,4.7531,60,102,0.3704,0.3444571,0.3604691,0.2974,0.3316,0.33620986919,0.349233336123
1974,SDN,541,830,3.3395,5.1235,60,102,0.3704,0.3154747,0.3179136,0.2329,0.2892,0.298173049397,0.313619482533
1982,MIN,657,819,4.0556,5.0556,60,102,0.3704,0.3882637,0.3979444,0.3767,0.3902,0.391550330639,0.400512026257
1983,SEA,558,740,3.4444,4.5679,60,102,0.3704,0.3649622,0.3858395,0.3369,0.3598,0.362487834182,0.373649262865
1985,CLE,729,861,4.5000,5.3148,60,102,0.3704,0.4097979,0.4165741,0.4095,0.4170,0.417549392581,0.424445573102
1917,SLA,510,687,3.3117,4.4610,57,97,0.3701,0.3593013,0.3833052,0.3265,0.3521,0.355294377989,0.36697873158
1955,BAL,540,754,3.5065,4.8961,57,97,0.3701,0.3466313,0.3583636,0.3019,0.3346,0.339024038618,0.351854719444
1981,CHN,370,483,3.5922,4.6893,38,65,0.3689,0.3707660,0.3884078,0.3473,0.3675,0.369811096494,0.380430829971
1906,WS1,518,664,3.4533,4.4267,55,95,0.3667,0.3775783,0.4012933,0.3591,0.3765,0.378336764333,0.388314747747
1978,TOR,590,775,3.6646,4.8137,59,102,0.3665,0.3684645,0.3829814,0.3432,0.3645,0.366913489156,0.377748645827
2008,WAS,641,825,3.9814,5.1242,59,102,0.3665,0.3760533,0.3833043,0.3565,0.3745,0.376434944013,0.386557077057
1904,BRO,497,614,3.2484,4.0131,56,97,0.3660,0.3917720,0.4229869,0.3823,0.3947,0.395844584579,0.404470777179
1931,CHA,704,939,4.6013,6.1373,56,97,0.3660,0.3628711,0.3421961,0.3331,0.3570,0.359836408954,0.371191668453
1948,WS1,578,796,3.7778,5.2026,56,97,0.3660,0.3514472,0.3544641,0.3114,0.3413,0.345235093521,0.357634410577
1924,PHI,676,849,4.4768,5.6225,55,96,0.3642,0.3853757,0.3825166,0.3720,0.3866,0.387998746792,0.397236047738
1933,SLA,669,820,4.4305,5.4305,55,96,0.3642,0.3948732,0.3975695,0.3871,0.3986,0.399621951122,0.407951053121
1962,CHN,632,827,3.9012,5.1049,59,103,0.3642,0.3698767,0.3771173,0.3457,0.3663,0.368692383738,0.379395454283
1965,KC1,585,755,3.6111,4.6605,59,103,0.3642,0.3750199,0.3933025,0.3547,0.3731,0.375143875034,0.385363545184
1966,CHN,644,809,3.9753,4.9938,59,103,0.3642,0.3852855,0.3961173,0.3719,0.3864,0.387887585027,0.397133484087
1980,SEA,610,793,3.7654,4.8951,59,103,0.3642,0.3723077,0.3848827,0.3500,0.3696,0.371747211896,0.382222229991
1989,DET,617,816,3.8086,5.0370,59,103,0.3642,0.3659657,0.3746667,0.3387,0.3611,0.363757889054,0.374826032071
1993,NYN,672,744,4.1481,4.5926,59,103,0.3642,0.4371613,0.4550741,0.4464,0.4492,0.449283667622,0.45356857944
2009,WAS,710,874,4.3827,5.3951,59,103,0.3642,0.3931808,0.3963457,0.3845,0.3965,0.397562729894,0.406054014029
1929,BSN,657,876,4.2662,5.6883,56,98,0.3636,0.3630000,0.3542597,0.3333,0.3571,0.36,0.37134333653
1937,CIN,612,707,3.9740,4.5909,56,98,0.3636,0.4189646,0.4374870,0.4224,0.4280,0.42834743645,0.434364449107
1903,PHI,617,738,4.5704,5.4667,49,86,0.3630,0.4046450,0.4081111,0.4019,0.4107,0.411407568951,0.418798677677
1902,BLA,715,848,5.1812,6.1449,50,88,0.3623,0.4080896,0.4005507,0.4070,0.4149,0.41551893843,0.422579174358
1938,SLA,755,962,4.9671,6.3289,55,97,0.3618,0.3798545,0.3597632,0.3629,0.3794,0.381168048285,0.390930410542
1939,PHA,711,1022,4.6776,6.7237,55,97,0.3618,0.3367162,0.2895789,0.2813,0.3205,0.326141528576,0.339840486234
1904,BSN,491,749,3.2092,4.8954,55,98,0.3595,0.3172817,0.3281046,0.2373,0.2919,0.300569019128,0.315873810983
1909,BRO,444,627,2.9020,4.0980,55,98,0.3595,0.3427368,0.3789020,0.2939,0.3291,0.333978806129,0.347153900555
1917,PHA,529,691,3.4575,4.5163,55,98,0.3595,0.3705297,0.3924837,0.3469,0.3672,0.369513892373,0.380155785921
1943,NY1,558,713,3.6471,4.6601,55,98,0.3595,0.3787826,0.3970065,0.3611,0.3780,0.379835873388,0.389699840415
1975,DET,570,786,3.5849,4.9434,57,102,0.3585,0.3509924,0.3614906,0.3105,0.3407,0.344649812877,0.357090115906
2004,KCA,720,905,4.4444,5.5864,58,104,0.3580,0.3850608,0.3829321,0.3715,0.3862,0.387610520216,0.396877842096
1937,PHA,699,854,4.6291,5.6556,54,97,0.3576,0.3961546,0.3946424,0.3891,0.4002,0.401177584351,0.40938381692
1942,PHA,549,801,3.5649,5.2013,55,99,0.3571,0.3317303,0.3328896,0.2705,0.3133,0.31961862223,0.333742746757
1957,WS1,603,808,3.9156,5.2468,55,99,0.3571,0.3612030,0.3639740,0.3300,0.3547,0.357716338752,0.369225677895
1909,SLN,583,731,3.8355,4.8092,54,98,0.3553,0.3860082,0.4008750,0.3731,0.3874,0.388777809551,0.397954803409
1985,PIT,568,708,3.5280,4.3975,57,104,0.3540,0.3882938,0.4119068,0.3768,0.3903,0.391587206028,0.400546031064
1902,NY1,401,590,2.9485,4.3382,48,88,0.3529,0.3289559,0.3589118,0.2643,0.3093,0.31597697784,0.330333996958
1905,SLA,511,608,3.3399,3.9739,54,99,0.3529,0.4067829,0.4363595,0.4051,0.4133,0.413961968024,0.421147715262
1964,KC1,621,836,3.8333,5.1605,57,105,0.3519,0.3595263,0.3644691,0.3269,0.3524,0.355581229594,0.367244911498
1973,TEX,619,844,3.8210,5.2099,57,105,0.3519,0.3549716,0.3581235,0.3183,0.3462,0.349759971958,0.361840114148
1991,CLE,576,759,3.5556,4.6852,57,105,0.3519,0.3673043,0.3850926,0.3411,0.3629,0.365449624776,0.376393074736
2010,PIT,587,866,3.6235,5.3457,57,105,0.3519,0.3280693,0.3239877,0.2624,0.3080,0.314811447888,0.329242311633
1923,BSN,636,798,4.1299,5.1818,54,100,0.3506,0.3857444,0.3925195,0.3726,0.3870,0.388452895419,0.397655051076
1936,PHI,726,874,4.7143,5.6753,54,100,0.3506,0.4020412,0.4012987,0.3981,0.4075,0.408284738704,0.415925943394
1940,PHA,703,932,4.5649,6.0519,54,100,0.3506,0.3650773,0.3472727,0.3371,0.3599,0.362633572859,0.373784311355
1953,SLA,555,778,3.6039,5.0519,54,100,0.3506,0.3452699,0.3522468,0.2991,0.3327,0.337262635099,0.350214179915
1954,BAL,483,668,3.1364,4.3377,54,100,0.3506,0.3499581,0.3781299,0.3085,0.3393,0.343317935051,0.355851247674
1972,TEX,461,628,2.9935,4.0779,54,100,0.3506,0.3552930,0.3903117,0.3189,0.3466,0.350171773177,0.362222667855
1978,SEA,614,834,3.8375,5.2125,56,104,0.3500,0.3563261,0.3595375,0.3208,0.3481,0.35149437976,0.363451116462
1981,TOR,329,466,3.1038,4.3962,37,69,0.3491,0.3417082,0.3687736,0.2918,0.3277,0.332642894679,0.345908258848
1934,CHA,704,946,4.6316,6.2237,53,99,0.3487,0.3601860,0.3363816,0.3281,0.3533,0.356421858684,0.368024873513
1938,PHA,726,956,4.7763,6.2895,53,99,0.3487,0.3675565,0.3443684,0.3416,0.3633,0.365767946415,0.376687878761
1906,SLN,470,607,3.1333,4.0467,52,98,0.3467,0.3747611,0.4077933,0.3543,0.3728,0.374820352626,0.385064423092
1945,PHA,494,638,3.2933,4.2533,52,98,0.3467,0.3747586,0.4028267,0.3543,0.3728,0.374817226762,0.385061532902
1910,BSN,495,701,3.2353,4.5817,53,100,0.3464,0.3417689,0.3630850,0.2919,0.3278,0.332721821337,0.345981863251
1921,PHA,657,894,4.2941,5.8431,53,100,0.3464,0.3556913,0.3411569,0.3196,0.3472,0.350681826491,0.362696449862
1922,BSN,596,822,3.8954,5.3725,53,100,0.3464,0.3509294,0.3489608,0.3104,0.3406,0.344568823358,0.357014792457
1924,BSN,520,800,3.3987,5.2288,53,100,0.3464,0.3146000,0.3131046,0.2308,0.2879,0.297012302285,0.312526775295
1936,PHA,714,1045,4.6667,6.8301,53,100,0.3464,0.3306947,0.2775033,0.2682,0.3118,0.318260280019,0.332471656261
1963,WS2,578,812,3.5679,5.0123,56,106,0.3457,0.3445222,0.3526543,0.2976,0.3317,0.336294124989,0.349311844573
1970,CHA,633,822,3.9074,5.0741,56,106,0.3457,0.3727153,0.3809259,0.3507,0.3701,0.372258501467,0.382695201145
2002,MIL,627,821,3.8704,5.0679,56,106,0.3457,0.3696322,0.3777840,0.3453,0.3660,0.368384606014,0.379110567564
2005,KCA,701,935,4.3272,5.7716,56,106,0.3457,0.3628706,0.3518951,0.3331,0.3570,0.359835709045,0.371191019545
2011,HOU,615,796,3.7963,4.9136,56,106,0.3457,0.3739447,0.3861235,0.3528,0.3717,0.373798847843,0.38411985228
1934,CIN,590,801,3.9073,5.3046,52,99,0.3444,0.3565044,0.3571656,0.3212,0.3483,0.351722388883,0.363662859299
1908,BRO,377,516,2.4481,3.3506,53,101,0.3442,0.3536202,0.4095844,0.3156,0.3443,0.348026984341,0.360229846194
1912,SLA,552,764,3.5844,4.9610,53,101,0.3442,0.3496963,0.3596234,0.3080,0.3389,0.342980639352,0.355537449052
1949,SLA,667,913,4.3312,5.9286,53,101,0.3442,0.3535904,0.3361364,0.3156,0.3443,0.347988748946,0.360194311747
1954,PIT,557,845,3.6169,5.4870,53,101,0.3442,0.3190391,0.3087597,0.2415,0.2946,0.302896490587,0.318062167726
1955,WS1,598,789,3.8831,5.1234,53,101,0.3442,0.3668340,0.3733701,0.3403,0.3623,0.364855503125,0.375842800338
1919,PHI,510,699,3.7226,5.1022,47,90,0.3431,0.3531330,0.3591825,0.3147,0.3437,0.347401699744,0.359648695418
1904,PHI,571,784,3.7566,5.1579,52,100,0.3421,0.3525051,0.3569079,0.3135,0.3428,0.346595131057,0.358898941415
2002,DET,575,864,3.5714,5.3665,55,106,0.3416,0.3221065,0.3165404,0.2487,0.2992,0.306952515084,0.321872243905
2002,TBA,673,918,4.1801,5.7019,55,106,0.3416,0.3548279,0.3440807,0.3180,0.3460,0.349575850942,0.361669059356
1913,SLN,528,755,3.5200,5.0333,51,99,0.3400,0.3384795,0.3456067,0.2850,0.3231,0.328441380805,0.341988053461
1907,SLN,419,608,2.7386,3.9739,52,101,0.3399,0.3335461,0.3750261,0.2745,0.3160,0.321997340547,0.335967592456
1912,BSN,693,861,4.5294,5.6275,52,101,0.3399,0.3895610,0.3873726,0.3788,0.3919,0.393140794224,0.401978513773
1976,MON,531,734,3.2778,4.5309,55,107,0.3395,0.3501417,0.3726543,0.3089,0.3395,0.343554477366,0.356071297822
2012,HOU,583,794,3.5988,4.9012,55,107,0.3395,0.3553804,0.3672469,0.3190,0.3468,0.350283667843,0.362326609695
1930,BOS,612,814,3.9740,5.2857,52,102,0.3377,0.3638919,0.3659221,0.3350,0.3583,0.361131573365,0.372392306652
1930,PHI,944,1199,6.1299,7.7857,52,102,0.3377,0.3810642,0.3283182,0.3649,0.3810,0.382669232292,0.392316782648
1950,PHA,670,913,4.3506,5.9286,52,102,0.3377,0.3551807,0.3381234,0.3187,0.3465,0.350027953892,0.362089066845
1951,SLA,611,882,3.9675,5.7273,52,102,0.3377,0.3352880,0.3197792,0.2782,0.3185,0.324275892621,0.338097482431
1956,KC1,619,831,4.0195,5.3961,52,102,0.3377,0.3605247,0.3591883,0.3288,0.3538,0.356853077426,0.368424921098
1988,ATL,555,741,3.4688,4.6313,54,106,0.3375,0.3625101,0.3817938,0.3324,0.3565,0.359377953252,0.370766600653
1948,CHA,559,814,3.6776,5.3553,51,101,0.3355,0.3323784,0.3285263,0.2719,0.3143,0.320468024577,0.334537360376
1977,TOR,605,822,3.7578,5.1056,54,107,0.3354,0.3562287,0.3624161,0.3207,0.3479,0.351369720335,0.363335346085
1988,BAL,550,789,3.4161,4.9006,54,107,0.3354,0.3373891,0.3486832,0.2827,0.3215,0.327019602798,0.340660562484
1914,CLE,538,709,3.5163,4.6340,51,102,0.3333,0.3672666,0.3863660,0.3411,0.3629,0.365401925201,0.376348897713
1979,OAK,573,860,3.5370,5.3086,54,108,0.3333,0.3224791,0.3189877,0.2496,0.2997,0.307444596036,0.322334186854
1998,FLO,667,923,4.1173,5.6975,54,108,0.3333,0.3497595,0.3381173,0.3081,0.3390,0.343062017955,0.3556131607
1905,BSN,468,733,3.0390,4.7597,51,103,0.3312,0.3090205,0.3247208,0.2169,0.2794,0.289594387509,0.305534527616
1908,NYA,459,713,2.9805,4.6299,51,103,0.3312,0.3115792,0.3321364,0.2233,0.2833,0.292999096029,0.308745848918
1917,PIT,464,595,3.0130,3.8636,51,103,0.3312,0.3774387,0.4143701,0.3588,0.3763,0.378162758795,0.38815395421
1921,PHI,617,919,4.0065,5.9675,51,103,0.3312,0.3249489,0.2990065,0.2553,0.3034,0.310703121812,0.325391535055
1927,BOS,597,856,3.8766,5.5584,51,103,0.3312,0.3375561,0.3278961,0.2831,0.3217,0.327237420178,0.340863965158
1927,PHI,678,903,4.4026,5.8636,51,103,0.3312,0.3634020,0.3501104,0.3341,0.3577,0.360510174552,0.371816297359
1954,PHA,542,875,3.5195,5.6818,51,103,0.3312,0.2998034,0.2787597,0.1928,0.2650,0.277295686476,0.293905056878
1912,NYA,630,842,4.1447,5.5395,50,102,0.3289,0.3621378,0.3571974,0.3317,0.3560,0.358904892464,0.370327951701
1964,NYN,569,776,3.5123,4.7901,53,109,0.3272,0.3548918,0.3698765,0.3181,0.3461,0.349657698094,0.361745099006
1979,TOR,613,862,3.7840,5.3210,53,109,0.3272,0.3441903,0.3429012,0.2969,0.3312,0.33586399157,0.348911035827
1996,DET,783,1103,4.8333,6.8086,53,109,0.3272,0.3435830,0.2967099,0.2957,0.3303,0.335076608271,0.348177229207
1928,BSN,631,878,4.1242,5.7386,50,103,0.3268,0.3478405,0.3345948,0.3043,0.3363,0.340586547139,0.353309462791
1940,PHI,494,750,3.2288,4.9020,50,103,0.3268,0.3187947,0.3294314,0.2409,0.2942,0.302572978764,0.317758081369
1923,PHI,748,1008,4.8571,6.5455,50,104,0.3247,0.3591587,0.3262468,0.3262,0.3519,0.355112568928,0.366810016481
1949,WS1,584,868,3.7922,5.6364,50,104,0.3247,0.3256406,0.3112597,0.2568,0.3044,0.311614648052,0.326246290555
1952,DET,557,738,3.6169,4.7922,50,104,0.3247,0.3652954,0.3803247,0.3375,0.3602,0.36290974426,0.374040214883
1953,PIT,622,887,4.0390,5.7597,50,104,0.3247,0.3394002,0.3237208,0.2870,0.3244,0.32964087341,0.343107640982
1906,BSN,408,649,2.7020,4.2980,49,102,0.3245,0.3042712,0.3379073,0.2047,0.2720,0.283263423889,0.299553922534
1907,WS1,506,691,3.3510,4.5762,49,102,0.3245,0.3544197,0.3754570,0.3172,0.3454,0.349052578195,0.361182884771
1932,CHA,667,897,4.4172,5.9404,49,102,0.3245,0.3598974,0.3436954,0.3276,0.3529,0.356054191363,0.367683756353
1969,MON,582,791,3.5926,4.8827,52,110,0.3210,0.3561163,0.3685247,0.3204,0.3478,0.35122588539,0.363201763819
1969,SDN,468,746,2.8889,4.6049,52,110,0.3210,0.3036354,0.3253580,0.2030,0.2710,0.282414833535,0.298751358965
1906,BOS,463,706,3.0065,4.5844,49,105,0.3182,0.3174108,0.3394675,0.2376,0.2921,0.300740034091,0.316034655044
1908,SLN,371,626,2.4091,4.0649,49,105,0.3182,0.2868435,0.3320390,0.1563,0.2442,0.259936885879,0.277406796542
1943,PHA,497,717,3.2273,4.6558,49,105,0.3182,0.3354923,0.3546299,0.2787,0.3188,0.32454296293,0.338347047618
1946,PHA,529,680,3.4351,4.4156,49,105,0.3182,0.3765235,0.4005714,0.3573,0.3751,0.377021749001,0.387099464414
1905,BRO,506,807,3.3289,5.3092,48,104,0.3158,0.3034746,0.2977039,0.2026,0.2708,0.282200190679,0.298548322572
1963,NYN,501,774,3.0926,4.7778,51,111,0.3148,0.3132868,0.3283333,0.2275,0.2859,0.295268546261,0.310884514347
2004,ARI,615,899,3.7963,5.5494,51,111,0.3148,0.3311012,0.3206358,0.2691,0.3124,0.318793586789,0.332970760382
2013,HOU,610,848,3.7654,5.2346,51,111,0.3148,0.3481604,0.3499136,0.3049,0.3368,0.34099948314,0.35369383345
1903,WS1,437,691,3.1898,5.0438,43,94,0.3139,0.3060897,0.3108467,0.2094,0.2748,0.285689281173,0.301846974606
1903,SLN,505,795,3.6861,5.8029,43,94,0.3139,0.3074465,0.2832847,0.2129,0.2769,0.287497886252,0.303555394576
1920,PHA,558,834,3.6234,5.4156,48,106,0.3117,0.3238273,0.3167792,0.2527,0.3017,0.309224168752,0.324004234864
1925,BOS,639,922,4.2039,6.0658,47,105,0.3092,0.3354403,0.3090263,0.2786,0.3187,0.324475029899,0.338283568847
