visitor_ab,home_ab,visitor_hr,home_hr,visitor_h,home_h,visitor_2b,home_2b,visitor_3b,home_3b,visitor_bb,home_bb,home,visitor,year
36,34,0,1,12,9,5,3,0,0,5,2,HOU,SLN,2011
36,38,1,0,13,12,2,6,1,0,6,7,MIL,PIT,2011
36,36,1,0,10,13,3,3,0,1,2,3,NYN,CIN,2011
29,28,0,1,2,6,0,2,1,0,1,3,SDN,CHN,2011
33,28,0,0,7,8,2,0,0,1,0,3,SFN,COL,2011
36,34,1,0,10,8,1,1,0,0,2,5,ANA,TEX,2011
37,30,1,2,11,8,2,2,0,0,4,4,BAL,BOS,2011
32,31,0,1,5,7,2,1,0,0,7,4,CHA,TOR,2011
31,41,0,1,4,18,0,5,0,1,0,3,DET,CLE,2011
37,33,1,1,14,6,2,1,0,0,2,3,MIN,KCA,2011
33,32,0,2,7,8,2,2,0,0,0,0,SEA,OAK,2011
31,29,1,1,6,9,1,3,0,0,3,8,TBA,NYA,2011
40,39,0,1,12,11,2,2,1,0,3,5,ARI,LAN,2011
33,31,3,1,9,4,1,1,0,0,1,1,ATL,PHI,2011
30,27,1,1,5,5,1,3,0,0,0,3,FLO,WAS,2011
40,35,2,0,17,11,4,1,1,1,5,4,HOU,SLN,2011
35,29,0,4,10,9,3,1,0,0,3,6,MIL,PIT,2011
51,46,2,2,15,10,3,1,2,0,4,7,NYN,CIN,2011
36,32,2,0,11,6,0,1,0,0,7,5,SDN,CHN,2011
30,33,0,2,3,10,1,1,0,1,0,3,SFN,COL,2011
39,33,5,0,15,7,2,1,0,1,3,2,ANA,TEX,2011
37,39,4,2,11,13,2,3,1,1,3,3,BAL,BOS,2011
33,30,1,1,8,7,1,2,0,0,1,0,CHA,TOR,2011
39,35,0,3,12,12,4,6,0,0,3,4,DET,CLE,2011
38,34,0,2,14,11,5,0,1,2,0,0,MIN,KCA,2011
36,30,2,0,10,4,1,1,0,0,3,1,SEA,OAK,2011
31,32,1,2,7,9,2,1,0,0,5,4,TBA,NYA,2011
37,34,2,2,12,7,2,0,1,0,1,2,ARI,LAN,2011
47,44,0,1,11,10,2,1,0,0,9,4,ATL,PHI,2011
30,29,0,0,5,3,0,1,1,0,2,3,FLO,WAS,2011
39,29,1,0,12,2,2,0,0,0,2,1,HOU,SLN,2011
33,29,0,3,6,7,3,1,0,0,1,5,MIL,PIT,2011
29,29,0,1,2,6,1,1,0,0,2,1,NYN,CIN,2011
29,34,0,2,6,10,3,2,0,0,2,5,SDN,CHN,2011
38,37,0,0,13,10,2,2,1,0,2,0,SFN,COL,2011
29,33,2,0,6,8,0,2,0,0,4,1,ANA,TEX,2011
35,31,1,1,11,7,2,4,0,0,6,4,BAL,BOS,2011
29,32,0,1,4,7,2,1,0,0,7,5,CHA,TOR,2011
33,33,0,1,7,12,2,2,1,1,4,3,DET,CLE,2011
30,34,0,0,5,10,1,2,1,0,0,2,MIN,KCA,2011
33,29,1,0,7,2,1,1,0,0,1,3,SEA,OAK,2011
46,44,3,3,9,10,2,1,0,0,5,9,TBA,NYA,2011
39,39,1,0,9,6,1,3,0,0,0,0,OAK,SEA,2012
30,30,1,3,3,7,0,1,0,0,1,2,OAK,SEA,2012
37,30,0,0,13,4,3,1,0,0,3,0,MIA,SLN,2012
56,49,2,1,10,7,3,2,0,0,7,11,CLE,TOR,2012
32,31,0,0,5,10,2,2,1,1,1,4,DET,BOS,2012
32,33,0,0,4,6,1,0,0,1,6,1,CHN,WAS,2012
29,30,0,1,3,10,1,4,0,0,2,4,CIN,MIA,2012
31,29,0,0,4,7,1,1,1,0,3,4,NYN,ATL,2012
32,28,0,0,8,2,1,0,0,0,2,0,PIT,PHI,2012
33,31,1,1,7,5,2,1,0,0,5,3,SDN,LAN,2012
31,31,0,0,4,9,1,1,0,1,0,1,ANA,KCA,2012
32,28,1,1,6,6,0,1,0,1,4,3,BAL,MIN,2012
36,36,0,1,13,9,2,0,0,0,4,1,OAK,SEA,2012
37,34,1,2,9,12,1,0,0,1,7,7,TBA,NYA,2012
34,30,1,1,8,6,1,1,0,0,1,0,TEX,CHA,2012
37,32,1,2,11,7,3,2,0,0,2,2,ARI,SFN,2012
36,31,1,2,8,5,2,2,0,0,3,4,HOU,COL,2012
40,36,4,1,16,10,4,1,0,1,7,2,MIL,SLN,2012
34,29,0,0,10,3,2,2,1,0,3,1,SDN,LAN,2012
35,31,2,0,12,9,3,3,0,0,2,2,ANA,KCA,2012
33,34,0,3,7,13,1,1,0,0,1,3,BAL,MIN,2012
44,40,1,2,8,5,2,0,0,0,4,3,CLE,TOR,2012
32,36,0,5,7,12,1,1,0,0,2,2,DET,BOS,2012
38,35,1,2,13,9,1,1,2,0,1,1,OAK,SEA,2012
32,32,1,1,9,10,1,4,1,0,7,6,TBA,NYA,2012
32,35,1,0,5,10,1,2,0,1,3,1,TEX,CHA,2012
33,32,2,2,6,10,1,2,0,0,2,4,ARI,SFN,2012
37,35,2,0,12,8,1,0,0,1,3,5,CHN,WAS,2012
38,32,3,2,12,6,3,0,1,1,5,0,CIN,MIA,2012
33,33,1,2,7,10,2,3,1,1,0,2,HOU,COL,2012
32,31,0,3,6,8,0,4,0,0,0,1,MIL,SLN,2012
32,37,1,3,7,13,1,1,1,0,4,3,NYN,ATL,2012
36,33,0,0,7,6,0,2,0,0,3,3,PIT,PHI,2012
39,35,1,0,9,4,4,0,0,0,6,10,SDN,LAN,2012
36,38,2,1,10,11,2,3,0,0,2,4,ANA,KCA,2012
27,29,0,1,2,6,2,1,0,0,3,4,BAL,MIN,2012
36,29,0,2,9,6,2,0,0,0,2,6,CLE,TOR,2012
49,46,1,2,18,17,4,2,0,0,4,2,DET,BOS,2012
30,30,0,2,3,7,3,2,0,1,4,3,TBA,NYA,2012
33,29,0,3,6,6,1,0,1,0,3,4,TEX,CHA,2012
35,33,1,2,6,8,2,3,0,0,4,4,ARI,SFN,2012
30,30,1,0,4,8,1,4,0,0,1,2,CHN,WAS,2012
36,33,0,2,11,8,1,1,1,0,0,3,CIN,MIA,2012
32,32,1,0,5,8,1,2,0,1,4,1,HOU,COL,2012
41,31,2,2,14,5,2,1,0,0,3,1,MIL,SLN,2012
30,31,1,0,3,11,1,5,0,0,4,5,NYN,ATL,2012
30,36,1,1,5,11,1,3,0,0,4,2,PIT,PHI,2012
33,33,2,2,4,12,0,0,0,0,1,8,SDN,LAN,2012
33,38,1,1,11,13,2,6,0,0,7,0,BAL,NYA,2012
37,32,2,1,11,5,3,0,0,0,3,2,CLE,CHA,2012
33,29,0,1,6,5,2,0,0,0,2,4,MIN,ANA,2012
27,29,0,0,3,7,3,0,0,0,4,5,OAK,KCA,2012
38,35,0,4,11,12,2,0,0,0,4,5,TEX,SEA,2012
31,32,1,0,7,5,2,0,0,1,4,3,TOR,BOS,2012
33,34,1,2,11,8,3,1,1,1,3,4,CHN,MIL,2012
33,29,3,0,9,3,2,0,0,0,7,4,CIN,SLN,2012
37,32,1,0,10,4,3,1,0,0,7,0,COL,SFN,2012
34,35,0,1,7,11,1,2,0,0,1,3,HOU,ATL,2012
35,31,0,1,10,7,1,3,1,0,4,6,NYN,WAS,2012
35,33,3,0,11,6,3,1,0,0,0,1,PHI,MIA,2012
46,40,1,1,12,6,4,2,0,0,3,5,BAL,NYA,2012
33,30,0,1,8,8,1,1,0,0,1,5,DET,TBA,2012
27,20,1,0,7,1,2,1,0,0,2,4,OAK,KCA,2012
30,31,0,0,4,7,0,3,0,0,2,1,TEX,SEA,2012
34,34,0,1,9,11,5,1,0,0,5,2,TOR,BOS,2012
33,32,2,1,7,7,1,1,0,0,7,5,CHN,MIL,2012
33,30,2,0,9,4,2,1,1,1,3,1,CIN,SLN,2012
38,38,2,0,11,12,1,1,0,0,3,5,HOU,ATL,2012
30,29,0,1,5,7,0,0,1,0,0,2,LAN,PIT,2012
37,33,1,0,13,7,4,3,0,0,4,3,NYN,WAS,2012
39,36,1,0,7,6,1,1,0,1,3,8,SDN,ARI,2012
39,40,2,0,10,10,2,2,0,0,3,4,BAL,NYA,2012
37,37,2,2,11,10,2,2,0,0,3,6,CLE,CHA,2012
31,31,0,0,5,6,0,1,0,0,4,1,DET,TBA,2012
34,32,1,1,8,9,3,1,0,1,0,1,MIN,ANA,2012
47,42,2,1,10,6,3,3,0,0,3,5,OAK,KCA,2012
36,34,0,2,11,8,5,2,1,0,0,3,TEX,SEA,2012
30,26,0,0,3,3,0,0,0,1,2,2,TOR,BOS,2012
30,31,1,0,5,6,1,2,0,0,4,4,CHN,MIL,2012
33,36,1,0,8,14,0,2,1,0,2,4,CIN,SLN,2012
37,45,3,0,12,22,3,8,0,3,4,5,COL,SFN,2012
38,35,1,1,11,10,2,0,0,0,2,5,HOU,ATL,2012
32,36,1,0,6,12,1,2,0,0,0,2,LAN,PIT,2012
34,30,0,0,9,3,1,0,0,0,10,4,NYN,WAS,2012
32,38,0,1,5,14,2,2,0,0,1,1,PHI,MIA,2012
32,27,0,1,5,5,0,0,1,0,7,3,SDN,ARI,2012
33,33,1,0,7,10,2,0,0,2,5,2,DET,TBA,2012
39,43,1,3,13,20,2,3,0,0,4,3,MIN,ANA,2012
35,32,1,1,7,9,3,2,0,0,0,1,TEX,SEA,2012
30,34,0,0,3,13,0,2,0,0,2,1,CHN,MIL,2012
37,33,0,0,8,7,2,1,0,1,1,4,COL,SFN,2012
32,30,1,0,8,8,1,1,0,0,2,1,LAN,PIT,2012
33,31,0,2,6,8,2,1,0,0,2,0,PHI,MIA,2012
32,32,1,0,6,5,3,1,0,1,4,2,SDN,ARI,2012
36,37,0,0,5,9,4,1,0,0,2,4,WAS,CIN,2012
33,37,1,0,6,16,2,5,0,0,1,6,BOS,TBA,2012
31,30,1,1,6,6,1,1,0,1,2,2,CHA,DET,2012
38,36,1,0,11,12,2,2,1,0,3,1,KCA,CLE,2012
36,32,1,0,9,8,1,2,0,0,0,2,MIN,TEX,2012
29,31,0,2,5,8,0,2,0,0,2,3,NYA,ANA,2012
33,29,1,0,9,3,2,0,0,0,4,3,SEA,OAK,2012
35,32,3,4,10,7,2,0,0,0,2,3,TOR,BAL,2012
37,37,3,2,13,14,2,2,0,1,3,6,ATL,MIL,2012
35,37,1,2,9,14,2,3,0,0,6,5,COL,ARI,2012
35,30,2,1,9,6,5,2,0,0,5,10,LAN,SDN,2012
40,39,1,0,7,12,0,2,0,0,6,4,MIA,HOU,2012
31,36,2,1,6,11,2,2,0,0,3,1,PHI,NYN,2012
28,30,0,1,1,8,0,2,0,0,0,3,SFN,PIT,2012
35,39,2,0,10,12,1,2,0,1,4,1,SLN,CHN,2012
44,44,0,1,5,9,2,2,0,0,5,5,WAS,CIN,2012
32,37,1,5,6,15,2,5,0,0,3,6,BOS,TBA,2012
29,31,1,3,5,8,1,2,0,1,3,2,CHA,DET,2012
42,39,2,1,14,11,4,5,1,1,6,1,KCA,CLE,2012
40,39,1,0,14,13,6,3,0,0,2,4,MIN,TEX,2012
36,35,3,0,9,6,1,0,0,0,4,2,NYA,ANA,2012
31,29,0,1,5,6,1,2,0,0,2,2,SEA,OAK,2012
36,34,3,1,9,10,1,2,0,0,1,2,TOR,BAL,2012
30,27,0,0,5,3,1,1,0,0,3,3,ATL,MIL,2012
36,35,1,3,11,10,2,1,0,2,5,4,COL,ARI,2012
28,29,0,3,2,8,0,1,0,0,2,3,LAN,SDN,2012
33,32,0,0,8,8,2,1,0,0,7,1,MIA,HOU,2012
34,31,2,0,10,6,1,0,0,0,6,1,PHI,NYN,2012
36,35,0,0,7,10,0,1,1,2,1,3,SFN,PIT,2012
33,33,0,1,6,7,1,1,0,1,2,0,SLN,CHN,2012
28,33,0,0,2,10,1,2,0,0,1,5,WAS,CIN,2012
39,31,1,2,13,8,4,3,0,0,2,4,BOS,TBA,2012
37,34,1,1,10,8,4,3,0,0,4,1,CHA,DET,2012
40,40,4,0,15,13,3,4,0,1,7,4,KCA,CLE,2012
35,31,2,1,10,7,2,0,1,1,1,2,MIN,TEX,2012
37,33,2,2,11,12,2,3,1,0,5,7,NYA,ANA,2012
34,31,1,2,7,6,0,2,0,0,1,1,SEA,OAK,2012
32,35,1,2,7,13,3,6,0,0,1,6,TOR,BAL,2012
33,31,1,2,7,9,2,2,0,0,2,6,ATL,MIL,2012
37,31,1,0,10,6,1,0,0,0,3,4,COL,ARI,2012
33,33,0,1,10,11,3,2,0,0,6,9,LAN,SDN,2012
41,41,0,2,10,12,4,1,0,1,7,6,MIA,HOU,2012
34,37,1,0,9,14,0,3,0,0,2,4,PHI,NYN,2012
33,32,1,0,8,5,0,2,0,1,5,4,SFN,PIT,2012
33,34,0,2,6,12,2,2,0,1,1,3,SLN,CHN,2012
44,41,1,0,13,9,2,2,0,0,5,3,WAS,CIN,2012
35,33,0,1,6,11,2,3,0,0,2,3,ANA,OAK,2012
31,29,0,0,7,4,1,0,0,0,7,3,BOS,TBA,2012
46,36,4,1,15,8,3,1,0,0,5,1,CHA,BAL,2012
32,33,2,0,7,7,2,1,0,0,3,2,KCA,DET,2012
39,35,1,2,14,9,4,0,0,0,2,1,NYA,MIN,2012
32,31,0,3,6,8,1,0,0,0,3,4,ARI,PIT,2012
32,32,2,0,7,5,1,0,0,0,2,1,ATL,NYN,2012
38,32,0,0,14,7,7,1,0,0,2,2,COL,SDN,2012
37,34,0,0,10,8,3,1,0,0,1,3,SFN,PHI,2012
36,35,0,1,10,13,2,3,1,0,2,5,WAS,HOU,2012
34,35,1,1,8,9,2,0,0,0,2,0,ANA,OAK,2012
46,36,6,2,21,10,3,2,0,0,8,0,BOS,TEX,2012
31,33,2,0,6,7,1,1,0,1,2,4,CHA,BAL,2012
35,34,0,0,10,9,1,2,0,1,0,3,KCA,DET,2012
33,36,1,1,5,13,1,4,0,0,1,5,NYA,MIN,2012
39,36,1,1,13,10,2,0,0,0,5,7,SEA,CLE,2012
32,31,1,3,10,7,1,0,0,0,4,5,TOR,TBA,2012
39,33,1,1,13,7,2,3,0,0,1,2,ARI,PIT,2012
37,32,0,1,9,9,1,3,0,0,3,4,ATL,NYN,2012
32,30,1,1,9,7,0,2,0,0,3,4,COL,SDN,2012
28,30,0,1,7,7,1,3,0,0,3,5,MIA,CHN,2012
34,32,1,1,9,9,5,3,0,1,1,1,MIL,LAN,2012
33,35,1,0,8,13,1,1,0,2,1,2,SFN,PHI,2012
34,34,0,1,7,8,0,1,0,0,1,7,SLN,CIN,2012
29,28,0,0,4,5,1,1,0,0,3,0,WAS,HOU,2012
37,32,2,0,10,4,2,1,0,0,6,1,ANA,OAK,2012
34,31,1,1,10,5,1,2,0,0,5,4,BOS,TEX,2012
32,32,0,2,5,11,2,1,0,0,0,6,CHA,BAL,2012
35,31,0,1,8,8,1,1,0,0,3,4,KCA,DET,2012
39,36,2,2,13,11,5,1,0,0,3,2,NYA,MIN,2012
29,29,0,2,4,8,1,1,0,0,4,7,SEA,CLE,2012
36,38,4,1,10,12,2,0,0,0,5,2,TOR,TBA,2012
31,30,1,0,7,6,0,0,0,2,3,4,ARI,PIT,2012
39,39,1,3,14,17,4,5,0,1,5,3,ATL,NYN,2012
34,33,2,2,8,12,1,7,0,0,1,4,COL,SDN,2012
32,35,0,2,6,14,1,2,0,1,0,5,MIA,CHN,2012
32,33,0,1,6,7,1,3,1,0,3,5,MIL,LAN,2012
34,38,0,0,4,9,1,1,0,0,1,0,SFN,PHI,2012
32,36,0,2,9,14,1,5,1,1,3,3,SLN,CIN,2012
31,27,0,0,6,5,2,3,0,0,0,7,WAS,HOU,2012
31,37,0,0,3,10,1,4,0,0,3,3,ANA,OAK,2012
31,34,1,0,8,8,1,3,1,0,3,6,CHA,BAL,2012
44,32,1,0,19,5,3,1,0,0,6,6,DET,TEX,2012
38,34,1,4,10,13,4,1,0,0,2,3,NYA,MIN,2012
33,31,0,0,7,5,2,4,0,0,4,0,SEA,CLE,2012
36,39,2,0,9,10,2,3,0,0,6,5,TOR,TBA,2012
42,30,2,0,16,5,4,0,0,0,3,2,ARI,ATL,2012
34,31,0,0,8,9,1,1,1,0,3,6,MIA,CHN,2012
33,34,1,0,9,8,2,1,1,0,4,2,MIL,LAN,2012
32,28,0,0,6,4,0,0,1,1,2,5,SDN,PHI,2012
39,33,3,1,12,6,1,0,0,0,1,0,SLN,CIN,2012
44,38,0,1,17,11,2,1,3,0,0,2,WAS,HOU,2012
34,36,1,0,7,11,2,5,0,0,3,3,ANA,BAL,2012
37,36,5,1,11,10,1,4,0,0,2,0,BOS,NYA,2012
30,31,0,1,7,7,1,2,0,0,4,8,KCA,TOR,2012
29,34,0,1,7,9,3,2,0,1,9,7,OAK,CLE,2012
32,35,2,1,8,9,2,4,0,0,3,3,SEA,CHA,2012
35,30,0,2,11,5,2,0,0,0,6,3,TBA,MIN,2012
38,31,1,0,12,6,3,0,0,0,4,2,ARI,ATL,2012
38,34,0,0,12,5,2,2,1,0,6,0,CHN,CIN,2012
33,29,1,0,9,5,2,0,0,0,4,7,HOU,LAN,2012
37,32,1,1,11,5,3,2,0,0,4,1,MIL,COL,2012
38,38,1,2,10,8,1,0,0,0,4,4,NYN,SFN,2012
36,28,1,1,8,4,2,0,0,0,3,2,PIT,SLN,2012
37,32,1,0,11,6,1,1,0,1,3,2,SDN,PHI,2012
31,28,0,1,4,4,1,1,0,0,4,1,WAS,MIA,2012
31,35,1,0,5,10,0,1,1,0,0,3,ANA,BAL,2012
42,40,3,1,16,17,4,6,0,0,8,1,BOS,NYA,2012
44,35,2,2,17,8,1,2,1,0,1,0,DET,TEX,2012
32,27,0,0,7,3,0,0,0,0,6,4,DET,TEX,2012
38,33,3,2,14,10,3,2,0,1,4,4,KCA,TOR,2012
39,34,0,0,14,8,2,2,1,0,4,1,OAK,CLE,2012
36,27,1,0,9,0,0,0,0,0,1,0,SEA,CHA,2012
31,30,0,0,5,8,1,2,0,0,2,4,TBA,MIN,2012
32,31,1,1,6,5,0,1,0,0,2,1,ARI,ATL,2012
34,36,0,0,6,14,4,4,0,1,4,1,CHN,CIN,2012
31,30,2,0,8,4,2,1,0,0,5,5,HOU,LAN,2012
33,32,2,2,6,9,1,2,0,2,2,4,MIL,COL,2012
35,31,0,0,9,9,2,2,0,0,2,3,NYN,SFN,2012
30,30,0,0,5,7,0,1,0,0,4,3,PIT,SLN,2012
30,32,0,0,3,8,1,2,0,2,3,5,SDN,PHI,2012
34,35,1,2,6,7,2,1,0,0,4,1,WAS,MIA,2012
36,35,0,1,9,7,0,3,0,0,3,3,ANA,BAL,2012
37,40,1,1,9,8,1,1,0,1,7,0,DET,TEX,2012
35,32,0,0,8,7,2,2,0,0,8,3,KCA,TOR,2012
28,33,0,1,4,9,3,2,0,0,6,6,OAK,CLE,2012
35,35,0,0,12,8,3,1,1,0,2,4,SEA,CHA,2012
32,24,0,1,5,5,0,1,0,0,2,5,TBA,MIN,2012
33,29,1,1,10,7,2,2,0,0,2,5,ARI,ATL,2012
32,34,0,0,7,6,3,0,0,1,8,5,CHN,CIN,2012
31,39,0,2,6,12,1,1,0,1,3,5,HOU,LAN,2012
37,31,0,0,11,4,1,2,0,0,2,4,MIL,COL,2012
35,32,0,0,10,6,2,2,0,0,5,0,PIT,SLN,2012
33,31,0,1,8,7,1,1,0,2,5,2,SDN,PHI,2012
33,33,2,1,8,9,1,4,1,0,2,1,KCA,TOR,2012
35,32,3,1,12,8,1,1,0,0,0,5,MIN,BOS,2012
38,29,2,0,12,3,2,1,0,0,4,2,OAK,CHA,2012
34,34,1,1,9,7,2,3,0,0,4,1,TEX,NYA,2012
35,35,2,2,11,16,4,6,0,0,1,3,ARI,PHI,2012
27,29,0,0,5,7,1,0,0,0,5,4,CHN,SLN,2012
32,29,2,0,7,15,0,1,0,0,4,2,LAN,ATL,2012
40,28,1,1,13,8,1,1,1,2,3,6,MIL,HOU,2012
36,34,2,0,12,8,2,2,1,0,5,6,NYN,SFN,2012
38,31,2,0,13,6,1,1,1,0,2,4,NYN,SFN,2012
31,27,1,1,5,5,0,1,0,0,4,2,BAL,TOR,2012
39,29,0,0,12,8,3,2,0,0,2,9,CLE,KCA,2012
40,35,1,2,15,8,2,2,0,0,3,3,DET,SEA,2012
44,33,2,0,18,6,6,4,0,0,3,3,MIN,BOS,2012
29,27,0,0,4,4,0,2,0,0,0,2,OAK,CHA,2012
31,30,0,4,5,8,0,0,0,0,1,1,TBA,ANA,2012
32,28,0,1,7,5,2,0,0,0,2,2,TEX,NYA,2012
37,36,3,2,12,9,1,4,1,0,0,1,ARI,PHI,2012
35,37,1,1,6,10,2,3,0,0,6,2,CHN,SLN,2012
30,34,1,2,6,11,0,5,0,0,3,3,CIN,SFN,2012
32,34,1,1,8,10,1,0,1,0,5,2,LAN,ATL,2012
37,36,1,4,10,13,1,1,0,0,5,2,MIL,HOU,2012
30,29,0,0,3,6,1,1,0,0,3,4,NYN,MIA,2012
33,33,2,1,6,11,1,5,0,0,0,5,PIT,COL,2012
29,32,0,0,5,5,2,0,0,0,6,3,SDN,WAS,2012
33,28,0,2,6,7,0,2,0,0,1,4,BAL,TOR,2012
36,31,4,0,11,5,1,1,0,0,5,3,CLE,KCA,2012
42,32,1,1,15,7,3,0,0,0,4,4,DET,SEA,2012
34,40,1,0,10,14,1,3,1,0,2,4,MIN,BOS,2012
49,51,1,1,13,12,6,1,0,0,6,1,OAK,CHA,2012
32,30,1,1,7,6,2,1,0,0,3,6,TBA,ANA,2012
33,32,1,3,8,11,2,2,0,0,1,4,TEX,NYA,2012
38,30,0,0,13,4,2,1,0,0,3,1,ARI,PHI,2012
36,31,1,1,9,6,2,2,0,0,1,2,CHN,SLN,2012
34,30,1,1,10,8,1,1,0,0,2,4,CIN,SFN,2012
34,34,0,1,9,7,1,1,0,0,1,2,LAN,ATL,2012
40,37,0,3,14,10,3,2,0,1,4,2,MIL,HOU,2012
33,31,1,1,6,8,1,2,0,0,1,2,NYN,MIA,2012
26,32,0,1,3,9,1,1,0,0,3,1,PIT,COL,2012
31,33,1,2,6,11,1,4,0,0,1,2,PIT,COL,2012
38,34,0,1,11,7,2,3,0,0,6,0,SDN,WAS,2012
31,34,0,2,5,11,1,1,0,0,3,1,BAL,TOR,2012
37,35,3,1,12,7,3,2,0,0,3,3,CHA,BOS,2012
36,32,0,0,10,6,3,0,0,0,3,5,CLE,KCA,2012
33,32,2,1,7,8,1,0,0,1,3,2,DET,SEA,2012
33,30,1,1,7,7,1,2,0,1,2,4,TBA,ANA,2012
34,36,1,2,10,12,1,2,0,0,3,2,CIN,SFN,2012
31,30,1,0,6,6,2,1,0,1,0,6,NYN,MIA,2012
30,32,1,0,4,8,1,3,0,1,1,5,SDN,WAS,2012
31,31,2,0,5,5,2,3,0,0,3,4,BAL,OAK,2012
40,34,2,1,13,6,1,2,0,0,6,1,CHA,BOS,2012
30,35,1,0,4,15,0,3,0,0,5,4,CLE,ANA,2012
38,34,2,1,10,12,2,4,0,1,3,4,MIN,KCA,2012
40,34,0,2,13,9,3,3,1,0,5,3,NYA,DET,2012
41,38,2,2,16,13,2,2,0,0,2,1,TEX,TBA,2012
41,38,3,2,11,11,2,2,0,1,4,2,TOR,SEA,2012
29,33,0,0,6,10,0,1,0,0,4,5,ATL,PIT,2012
36,35,0,2,9,8,3,1,1,1,2,2,CIN,HOU,2012
42,43,1,4,17,19,1,0,1,2,4,4,COL,NYN,2012
33,29,1,1,3,7,1,1,0,0,1,4,LAN,WAS,2012
37,27,1,0,15,3,1,0,0,0,4,2,MIA,ARI,2012
34,34,0,1,9,8,2,1,1,0,4,0,PHI,CHN,2012
36,38,0,2,11,9,3,2,0,0,3,0,SFN,SDN,2012
32,36,0,0,7,15,1,2,0,1,0,5,SLN,MIL,2012
34,34,1,1,7,14,1,1,0,0,2,2,BAL,OAK,2012
31,33,0,0,4,6,1,2,0,0,1,2,CHA,BOS,2012
33,31,1,0,6,4,0,1,0,0,2,2,CLE,ANA,2012
32,32,2,3,7,6,1,1,0,0,4,3,NYA,DET,2012
31,31,1,1,5,8,1,2,0,0,3,4,TEX,TBA,2012
34,31,0,1,6,10,2,3,0,0,1,3,TOR,SEA,2012
34,34,0,0,9,8,5,2,0,0,4,2,ATL,PIT,2012
31,33,0,1,6,9,1,2,0,1,3,1,CIN,HOU,2012
37,35,1,1,13,9,2,1,0,1,1,2,COL,NYN,2012
36,36,1,1,8,9,2,1,0,0,3,1,LAN,WAS,2012
30,33,0,1,3,10,2,2,0,2,5,4,MIA,ARI,2012
34,30,0,1,8,6,1,3,0,0,0,4,PHI,CHN,2012
29,30,0,0,3,6,0,3,0,0,4,0,SFN,SDN,2012
32,34,2,2,7,10,1,2,0,0,4,3,SLN,MIL,2012
33,32,1,1,8,9,2,3,0,0,2,2,BAL,OAK,2012
30,30,0,1,3,8,1,0,0,0,2,5,CHA,BOS,2012
29,31,0,0,3,10,0,2,0,0,3,2,CLE,ANA,2012
33,34,1,0,9,11,1,3,0,2,3,5,MIN,KCA,2012
31,34,1,2,4,11,2,0,0,0,2,9,NYA,DET,2012
33,35,0,0,11,8,3,0,2,0,2,1,TEX,TBA,2012
34,32,2,2,8,8,4,3,0,0,3,4,TOR,SEA,2012
34,31,0,1,8,7,4,1,0,0,3,6,ATL,PIT,2012
36,32,2,2,11,9,2,3,0,0,1,5,CIN,HOU,2012
49,39,1,2,18,6,4,1,0,0,4,6,COL,NYN,2012
30,26,0,0,4,3,1,1,0,0,4,6,LAN,WAS,2012
39,32,0,1,14,4,3,2,0,0,5,4,MIA,ARI,2012
33,28,1,0,8,2,3,0,0,0,1,4,PHI,CHN,2012
32,30,0,1,6,8,2,3,0,1,2,2,SFN,SDN,2012
35,35,0,0,9,11,1,1,0,0,1,6,SLN,MIL,2012
35,31,0,2,8,8,1,2,0,0,1,1,ANA,MIN,2012
35,36,1,4,11,11,1,3,0,0,6,4,BOS,OAK,2012
27,28,0,1,5,5,0,0,0,0,1,2,NYA,BAL,2012
47,42,2,0,11,10,0,3,0,0,1,6,TBA,SEA,2012
36,30,2,1,10,4,4,0,0,0,4,2,TOR,TEX,2012
35,35,2,1,11,8,2,3,0,0,4,2,ATL,PIT,2012
35,32,1,0,9,10,1,4,0,0,4,3,COL,LAN,2012
34,29,0,1,8,5,0,0,0,0,1,2,HOU,NYN,2012
35,35,2,2,10,10,1,2,0,0,4,3,MIA,ARI,2012
33,34,1,0,8,11,2,1,0,0,4,3,PHI,CHN,2012
34,32,3,0,7,9,1,3,1,0,5,5,SDN,MIL,2012
28,28,0,2,3,7,0,0,0,1,1,3,ANA,MIN,2012
37,34,0,0,10,7,3,2,0,0,2,4,BOS,OAK,2012
33,33,1,2,6,8,2,1,0,0,3,6,CHA,CLE,2012
34,36,0,0,8,14,3,3,1,0,0,4,DET,KCA,2012
38,34,2,1,12,7,4,1,0,0,2,2,NYA,BAL,2012
35,25,1,1,9,3,2,0,0,1,1,4,TBA,SEA,2012
38,27,0,3,11,7,1,0,0,0,2,6,TOR,TEX,2012
36,33,0,1,11,8,3,0,0,0,0,3,ATL,PHI,2012
38,36,3,2,14,11,2,3,0,1,5,1,COL,LAN,2012
33,29,0,2,7,10,1,1,0,0,3,8,HOU,NYN,2012
30,27,0,1,3,5,0,0,0,0,3,4,SDN,MIL,2012
31,32,1,1,6,7,0,4,0,0,1,1,SFN,MIA,2012
33,39,2,3,9,13,1,2,1,0,3,2,SLN,PIT,2012
35,32,0,0,13,6,3,1,0,0,2,1,WAS,ARI,2012
28,37,0,2,0,15,0,3,0,0,1,1,ANA,MIN,2012
35,35,0,0,9,8,4,5,0,0,2,4,BOS,OAK,2012
34,32,2,1,8,6,2,0,0,0,8,3,CHA,CLE,2012
34,31,0,1,8,5,3,2,1,0,1,3,DET,KCA,2012
37,31,2,0,12,5,4,0,0,0,5,0,NYA,BAL,2012
